id,opening_revenue,budget,runtime,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_rating_max,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel,is_adventure,is_fantasy,is_animation,is_drama,is_horror,is_action,is_comedy,is_history,is_thriller,is_crime,is_documentary,is_sci_fi,is_mystery,is_music,is_romance,is_family,total_genres,CA,US,is_series,num_production_companies,num_indie,is_indie,pct_indie,filmed_in_central_america,filmed_in_oceania,filmed_in_europe,filmed_in_asia,filmed_in_mena,is_spring,is_summer,is_fall,is_holiday,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,first_time_writers,first_time_directors
9954,8852458.0,20000000.0,97.0,1,0.0,0.0,2.5,7.11,34.0,34.0,5.1,5.8,17.0,1.0,20.0,94.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
591,77073388.0,125000000.0,149.0,1,0.0,0.0,55.0,10.0,9.0,18.0,6.591,7.858,48.0,2.0,32.0,291.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1422,26887467.0,90000000.0,151.0,1,0.0,0.0,47.0,10.0,17.0,37.0,6.2,7.8,9.0,3.0,15.0,87.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,2,0,0,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
350,27537244.0,35000000.0,109.0,1,0.0,0.0,13.0,10.0,4.0,4.0,5.75,5.8,7.0,2.0,18.0,62.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9615,23973840.0,85000000.0,104.0,3,1094.0,6.5,7.0,8.2,8.0,16.0,5.92,7.0,10.0,2.0,17.0,102.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,1,1,3,0,0,0.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1381,3768702.0,35000000.0,96.0,1,0.0,0.0,57.0,9.0,34.0,34.0,5.5,8.019,10.0,3.0,10.0,93.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,9912110.0,85000000.0,167.0,1,0.0,0.0,32.0,10.0,14.0,14.0,6.35,8.5,13.0,1.0,4.0,35.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1975,20825300.0,20000000.0,102.0,2,720.0,5.9,9.0,8.0,15.5,31.0,5.9,7.3,14.0,2.0,1.0,30.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4643,18006064.0,10000000.0,139.0,1,0.0,0.0,14.0,10.0,2.0,2.0,5.568,5.568,41.0,1.0,25.0,177.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9792,15708512.0,15000000.0,107.0,1,0.0,0.0,14.0,8.348,10.0,178.0,5.7,8.5,21.0,4.0,27.0,136.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8618,100803.0,4000000.0,109.0,1,0.0,0.0,5.0,8.8,70.0,70.0,3.0,7.0,11.0,2.0,1.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9903,1501000.0,25000000.0,116.0,1,0.0,0.0,49.0,10.0,1.5,3.0,5.9,6.7,14.0,2.0,3.0,49.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1581,12778913.0,85000000.0,136.0,1,0.0,0.0,35.0,10.0,22.0,22.0,6.25,7.2,9.0,1.0,7.0,44.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1491,927956.0,16500000.0,110.0,1,0.0,0.0,28.0,10.0,1.5,3.0,5.304,5.304,19.0,2.0,17.0,67.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2044,13616196.0,40000000.0,99.0,1,0.0,0.0,43.0,10.0,4.0,14.0,6.25,7.4,7.0,3.0,4.0,53.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,2,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1523,142899.0,6000000.0,123.0,1,0.0,0.0,17.0,8.5,6.5,13.0,5.7,7.0,12.0,3.0,3.0,43.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,4627989.0,20000000.0,115.0,1,0.0,0.0,11.0,10.0,13.0,26.0,6.0,10.0,19.0,2.0,23.0,92.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8975,7138774.0,20000000.0,92.0,1,0.0,0.0,5.0,10.0,9.5,19.0,4.6,6.8,5.0,3.0,14.0,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16727,248552.0,12000000.0,122.0,1,0.0,0.0,19.0,10.0,7.0,7.0,6.6,7.2,10.0,2.0,1.0,16.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2447,8025000.0,35000000.0,101.0,1,0.0,0.0,13.0,8.0,3.0,3.0,7.1,7.2,7.0,1.0,1.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9782,3600000.0,4000000.0,91.0,1,0.0,0.0,30.0,10.0,1.0,7.0,3.9,7.1,4.0,3.0,1.0,13.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
806,16026496.0,25000000.0,110.0,1,0.0,0.0,54.0,10.0,32.0,32.0,5.6,7.4,7.0,1.0,1.0,82.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14202,51086.0,19400000.0,125.0,1,0.0,0.0,43.0,10.0,39.0,78.0,5.65,8.0,16.0,2.0,12.0,41.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,4,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12096,20220412.0,65000000.0,93.0,1,0.0,0.0,47.0,10.0,26.5,189.0,6.0,9.0,31.0,6.0,19.0,166.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,5,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1124,14801808.0,40000000.0,130.0,1,0.0,0.0,25.0,10.0,15.5,31.0,6.515,8.181,16.0,3.0,10.0,63.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,2,0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1402,26541709.0,55000000.0,117.0,1,0.0,0.0,30.5,10.0,3.0,3.0,6.1,6.3,6.0,1.0,3.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1165,122014.0,15000000.0,103.0,1,0.0,0.0,21.0,9.4,12.5,25.0,2.0,7.419,31.0,2.0,20.0,208.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10093,4776000.0,15000000.0,85.0,1,0.0,0.0,21.0,8.1,0.0,0.0,0.0,0.0,8.0,1.0,1.0,32.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13767,19504038.0,12000000.0,97.0,3,1495.0,5.972,34.0,10.0,8.0,32.0,5.952500000000001,6.822,8.0,4.0,9.0,72.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5820,14367854.0,60000000.0,108.0,1,0.0,0.0,40.0,10.0,3.5,7.0,5.7,7.095,7.0,2.0,4.0,34.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0.125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10067,16310058.0,50000000.0,98.0,1,0.0,0.0,29.0,10.0,8.0,147.0,5.984,10.0,8.0,8.0,1.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10781,19150000.0,16000000.0,91.0,2,1233.0,6.3,6.0,10.0,4.5,9.0,6.4,7.531,22.0,3.0,25.0,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9708,9610204.0,40000000.0,102.0,1,0.0,0.0,42.0,10.0,9.5,34.0,6.05,7.7,41.0,4.0,22.0,178.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,4,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9904,9684809.0,80000000.0,95.0,1,0.0,0.0,63.0,10.0,9.0,60.0,5.6,7.947,24.0,11.0,26.0,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9958,1200000.0,5000000.0,95.0,2,2640.0,7.1,6.0,10.0,2.0,12.0,7.1,7.7,1.0,3.0,1.0,7.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9796,3582554.0,10000000.0,93.0,1,0.0,0.0,6.0,7.8,3.0,3.0,5.6,6.353,19.0,1.0,33.0,98.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9920,9064880.0,30000000.0,87.0,1,0.0,0.0,24.0,10.0,7.5,15.0,6.15,7.044,32.0,2.0,23.0,165.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18147,5815474.0,26000000.0,90.0,1,0.0,0.0,6.0,7.509,0.0,0.0,0.0,0.0,13.0,3.0,5.0,56.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
834,26857181.0,50000000.0,106.0,2,846.0,6.827,18.0,9.5,4.0,23.0,6.827,6.827,32.0,7.0,17.0,207.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,11478360.0,15000000.0,111.0,1,0.0,0.0,3.0,7.3,14.0,14.0,5.7,7.324,36.0,1.0,27.0,162.0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5,0,1,0,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
752,25642340.0,54000000.0,132.0,1,0.0,0.0,69.0,10.0,27.0,58.0,7.054,8.218,36.0,4.0,28.0,290.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,1,0,3,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13771,35604.0,26000000.0,95.0,1,0.0,0.0,87.5,10.0,10.0,10.0,6.1,6.7,8.0,1.0,8.0,51.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9917,9452000.0,26000000.0,97.0,1,0.0,0.0,10.5,10.0,4.0,17.0,5.8,7.5,10.0,3.0,1.0,39.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11170,6114264.0,65000000.0,124.0,1,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10053,21607203.0,15000000.0,87.0,1,0.0,0.0,20.0,8.217,18.0,36.0,5.25,6.9,5.0,3.0,1.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35199,32847.0,26000000.0,94.0,1,0.0,0.0,43.5,10.0,1.0,1.0,4.0,4.0,13.0,2.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1852,18730762.0,65000000.0,129.0,1,0.0,0.0,28.0,8.5,0.0,0.0,0.0,0.0,37.0,2.0,34.0,246.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36668,102750665.0,210000000.0,104.0,3,1123.0,7.033,46.0,10.0,7.5,15.0,5.8,7.033,19.0,2.0,22.0,252.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,1,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1819,21525560.0,54000000.0,108.0,1,0.0,0.0,32.0,10.0,0.0,0.0,0.0,0.0,26.0,1.0,23.0,158.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14113,4510408.0,75600000.0,88.0,1,0.0,0.0,30.0,8.6,2.0,75.0,4.4,7.1,11.0,4.0,6.0,122.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1271,70885301.0,65000000.0,116.0,1,0.0,0.0,22.0,8.5,6.0,19.0,6.0,8.0,23.0,4.0,20.0,242.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.14285714285714285,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3021,20617667.0,25000000.0,112.0,1,0.0,0.0,44.0,10.0,13.0,129.0,5.9,10.0,30.0,4.0,25.0,141.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1562,9807292.0,15000000.0,100.0,2,1638.0,7.225,20.0,7.967,4.0,19.0,5.6,6.7,11.0,4.0,11.0,209.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5176,14035033.0,55000000.0,122.0,1,0.0,0.0,33.0,9.2,7.5,56.0,5.75,9.5,12.0,4.0,17.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513,15951902.0,30000000.0,113.0,1,0.0,0.0,23.0,10.0,5.5,11.0,6.4,7.8,21.0,4.0,9.0,117.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,3948863.0,16000000.0,108.0,1,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,17.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4688,667784.0,45000000.0,133.0,1,0.0,0.0,8.0,7.5,33.0,66.0,6.1,7.3,22.0,2.0,29.0,174.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6477,44307417.0,60000000.0,92.0,1,0.0,0.0,35.0,10.0,4.0,18.0,5.14,8.5,10.0,5.0,25.0,75.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4982,43565135.0,100000000.0,157.0,1,0.0,0.0,34.0,8.5,11.0,22.0,6.4,8.565,12.0,2.0,28.0,87.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13158,3088000.0,750000.0,86.0,1,0.0,0.0,2.0,7.861,3.0,9.0,0.0,7.3,3.0,3.0,1.0,32.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10172,14262724.0,26000000.0,92.0,2,804.0,5.643,25.0,10.0,8.0,141.0,5.949,7.8,13.0,6.0,7.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4347,784145.0,30000000.0,123.0,1,0.0,0.0,20.5,10.0,18.5,37.0,5.7,9.0,15.0,2.0,10.0,62.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5123,9421369.0,25000000.0,114.0,1,0.0,0.0,30.0,10.0,36.0,72.0,6.0,9.0,14.0,4.0,1.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13483,5856872.0,86000000.0,84.0,1,0.0,0.0,35.0,10.0,0.0,0.0,0.0,0.0,14.0,1.0,20.0,115.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1919,114628.0,3000000.0,110.0,1,0.0,0.0,57.0,10.0,5.5,11.0,1.0,6.0,8.0,2.0,3.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9750,11352123.0,26000000.0,90.0,1,0.0,0.0,14.0,10.0,8.0,8.0,5.7780000000000005,7.0,8.0,1.0,1.0,25.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,13122865.0,26000000.0,102.0,1,0.0,0.0,15.0,9.3,9.5,19.0,6.215,7.7,6.0,2.0,1.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2977,972066.0,16500000.0,120.0,1,0.0,0.0,59.0,9.4,1.5,3.0,5.1,6.2,11.0,2.0,2.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5559,38021044.0,150000000.0,91.0,1,0.0,0.0,38.0,10.0,2.0,11.0,7.4,8.8,11.0,5.0,23.0,61.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7972,73837.0,18000000.0,117.0,1,0.0,0.0,44.0,10.0,0.0,0.0,0.0,0.0,41.0,1.0,21.0,159.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2310,27515871.0,70000000.0,115.0,1,0.0,0.0,60.0,10.0,20.0,84.0,6.4,8.7,12.0,3.0,11.0,94.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9955,33014202.0,53000000.0,93.0,1,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,16.0,7.0,14.0,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10075,2074300.0,15000000.0,98.0,1,0.0,0.0,14.0,10.0,8.0,16.0,5.8945,7.0,16.0,3.0,2.0,40.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,4,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14123,4208455.0,20000000.0,102.0,1,0.0,0.0,5.5,7.0,3.0,3.0,6.308,6.6,8.0,3.0,1.0,61.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
